_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE
277.637917,-3.664722,630,630,Aquila,J183033.1-033953,10.5,-1.59,1500.0,5.3,-2.12,1900.0,18.0,N,-,340.0,7.1,1100.0,31.0,1800.0,35.0,1200.0,65.0,1000.0,52.0,930.0,45.0,810.0,39.0,370.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,860.0,10.0,,,680.0,15.0,,,,,,,,,,,,,,,SED,SSTgbs J1830331-033953,277.6379,-3.6647
277.637917,-2.118056,631,631,Aquila,J183033.1-020705,13.8,-0.34,890.0,0.033,-0.78,1400.0,0.094,N,-,0.47,0.06,2.2,0.09,4.5,0.15,8.3,0.4,9.4,0.45,10.0,0.49,12.0,0.59,29.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830331-020705,277.6379,-2.1181
277.637917,-2.349444,632,632,Aquila,J183033.1-022058,25.4,-1.42,1100.0,0.66,-1.93,1700.0,5.9,N,-,1.9,0.08,30.0,0.69,140.0,2.5,230.0,12.0,280.0,14.0,330.0,16.0,230.0,11.0,51.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,150.0,2.7,,,72.0,3.5,,,,,,,,,,,,,,,SED,SSTgbs J1830331-022058,277.6379,-2.3494
277.638333,-1.882222,633,633,Aquila,J183033.2-015256,12.4,-1.38,1100.0,0.49,-2.55,2300.0,2.4,N,-,97.0,2.1,81.0,1.9,64.0,1.4,30.0,1.5,20.0,0.93,13.0,0.64,8.0,0.38,59.0,5.7,2600,360.0,,,,,,,,,,,,,,,,,,,,,,,7.3,0.54,,,77.0,3.5,,,,,,,,,,,,,,,SED,SSTgbs J1830332-015256,277.6383,-1.8822
277.638333,-2.190278,634,634,Aquila,J183033.2-021125,12.4,-0.3,800.0,0.068,-0.48,950.0,0.14,N,-,,,1.3,0.07,8.0,0.24,22.0,1.1,26.0,1.3,29.0,1.4,36.0,1.7,65.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.5,,,55.0,3.5,,,,,,,,,,,,,,,SED,SSTgbs J1830332-021125,277.6383,-2.1903
277.6425,-3.311944,635,635,Aquila,J183034.2-031843,11.4,-2.11,1600.0,1.6,-2.45,2000.0,6.0,Y,-,87.0,1.8,350.0,10.0,550.0,11.0,460.0,23.0,280.0,14.0,260.0,12.0,160.0,7.8,46.0,4.3,71,20.0,,,,,,,,,,,,,,,,,,,,,,,99.0,1.4,,,61.0,1.8,,,,,,,,,,,,,,,SED,SSTgbs J1830342-031843,277.6425,-3.3119
277.643333,-2.452222,636,636,Aquila,J183034.4-022708,12.4,-0.78,600.0,0.0062,-1.0,620.0,0.011,N,-,,,,,,,3.5,0.18,4.1,0.2,5.0,0.24,5.3,0.26,4.4,0.45,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.41,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830344-022708,277.6433,-2.4522
277.645417,-3.853056,637,637,Aquila,J183034.9-035111,5.0,-1.49,1700.0,0.018,-1.77,1900.0,0.032,N,-,2.4,0.1,4.7,0.16,4.9,0.18,3.5,0.18,3.0,0.15,2.7,0.14,2.5,0.13,1.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.22,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830349-035111,277.6454,-3.8531
277.645833,-2.148889,638,638,Aquila,J183035.0-020856,17.9,-0.35,830.0,0.0095,-0.86,1200.0,0.031,N,-,,,0.54,0.07,1.5,0.1,2.6,0.12,2.9,0.14,3.2,0.16,4.5,0.23,7.4,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830350-020856,277.6458,-2.1489
277.647083,-3.133056,639,639,Aquila,J183035.3-030759,4.8,-1.41,1500.0,0.0042,-1.81,1800.0,0.0071,N,-,0.56,0.05,0.94,0.07,1.1,0.09,0.68,0.04,0.49,0.03,0.38,0.04,0.16,0.04,3.1,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830353-030759,277.6471,-3.1331
277.647917,-2.509722,640,640,Aquila,J183035.5-023035,16.1,-0.66,860.0,4.8,-0.72,1300.0,15.0,N,-,32.0,0.62,160.0,3.8,460.0,12.0,1900.0,110.0,1700.0,91.0,2000.0,100.0,2300.0,130.0,1700.0,160.0,170,30.0,,,,,,,,,,,,,,,,,,,,,,,1800.0,22.0,,,1800.0,29.0,,,,,,,,,,,,,,,SED,SSTgbs J1830355-023035,277.6479,-2.5097
277.649583,-2.113611,641,641,Aquila,J183035.9-020649,13.2,-0.98,1200.0,0.067,-1.45,1700.0,0.24,N,-,1.8,0.09,8.5,0.24,16.0,0.38,20.0,1.2,22.0,1.1,18.0,1.0,15.0,0.8,25.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830359-020649,277.6496,-2.1136
277.649583,-1.874722,642,642,Aquila,J183035.9-015229,30.5,-1.56,930.0,0.11,-1.76,1200.0,0.79,Y,-,,,0.4,0.07,12.0,0.33,54.0,2.6,57.0,2.8,64.0,3.0,39.0,1.8,5.2,0.52,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.39,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830359-015229,277.6496,-1.8747
277.65125,-3.100278,643,643,Aquila,J183036.3-030601,12.4,-0.19,680.0,4.9,0.05,820.0,9.6,N,-,4.6,0.11,55.0,1.1,270.0,5.4,1300.0,66.0,1700.0,98.0,2200.0,110.0,2900.0,150.0,2200.0,230.0,440,52.0,,,,,,,,,,,,,,,,,,,,,,,3600.0,43.0,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830363-030601,277.6512,-3.1003
277.655417,-2.0675,644,644,Aquila,J183037.3-020403,12.7,-1.32,1200.0,0.0052,-1.87,1500.0,0.015,N,-,,,0.82,0.08,1.7,0.11,1.8,0.09,1.3,0.06,1.0,0.08,0.71,0.1,2.3,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830373-020403,277.6554,-2.0675
277.65625,-2.148056,645,645,Aquila,J183037.5-020853,12.4,0.75,320.0,0.13,0.48,410.0,0.2,N,-,,,0.63,0.08,2.5,0.13,10.0,0.48,17.0,0.83,23.0,1.1,26.0,1.2,380.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830375-020853,277.6562,-2.1481
277.656667,-2.144444,646,646,Aquila,J183037.6-020840,12.4,0.4,390.0,0.97,0.47,500.0,1.5,N,-,,,2.4,0.11,22.0,0.56,130.0,6.1,200.0,10.0,270.0,13.0,290.0,14.0,1400.0,130.0,2200,270.0,,,,,,,,,,,,,,,,,,,,,,,330.0,5.2,,,1600.0,32.0,,,,,,,,,,,,,,,SED,SSTgbs J1830376-020840,277.6567,-2.1444
277.656667,-2.238611,647,647,Aquila,J183037.6-021419,18.8,-0.64,870.0,0.013,-1.05,1200.0,0.044,N,-,,,0.6,0.06,1.8,0.08,4.4,0.22,5.3,0.25,5.7,0.28,5.3,0.26,6.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830376-021419,277.6567,-2.2386
277.657917,-2.693611,648,648,Aquila,J183037.9-024137,11.9,-2.06,1600.0,2.5,-2.5,2000.0,10.0,N,-,130.0,3.0,550.0,17.0,890.0,18.0,680.0,37.0,410.0,21.0,400.0,19.0,240.0,12.0,82.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.0,,,110.0,2.9,,,,,,,,,,,,,,,SED,SSTgbs J1830379-024137,277.6579,-2.6936
277.659583,-2.145278,649,649,Aquila,J183038.3-020843,12.4,0.91,250.0,0.0089,0.72,270.0,0.013,N,-,,,,,,,0.67,0.07,0.94,0.11,1.4,0.15,2.2,0.2,27.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830383-020843,277.6596,-2.1453
277.66,-2.137778,650,650,Aquila,J183038.4-020816,24.3,-1.75,1300.0,0.12,-2.53,1900.0,1.4,N,-,0.65,0.06,12.0,0.28,38.0,0.91,47.0,2.3,36.0,1.7,33.0,1.6,22.0,1.1,8.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.6,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830384-020816,277.66,-2.1378
277.660417,-1.951389,651,651,Aquila,J183038.5-015705,29.5,-1.48,980.0,0.063,-1.87,1300.0,0.48,Y,-,,,0.45,0.07,9.8,0.25,30.0,1.5,34.0,1.6,33.0,1.6,19.0,0.9,1.6,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830385-015705,277.6604,-1.9514
277.66125,-2.611944,652,652,Aquila,J183038.7-023643,13.4,-2.03,1600.0,1.1,-2.52,2000.0,5.0,N,-,44.0,0.93,220.0,5.3,390.0,7.5,290.0,15.0,190.0,10.0,180.0,8.5,110.0,5.6,37.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,,,49.0,1.8,,,,,,,,,,,,,,,SED,SSTgbs J1830387-023643,277.6612,-2.6119
277.661667,-1.623333,653,653,Aquila,J183038.8-013724,7.9,-2.19,1700.0,3.8,-2.56,2000.0,10.0,Y,-,390.0,12.0,1100.0,30.0,1300.0,22.0,760.0,41.0,500.0,26.0,440.0,21.0,280.0,13.0,76.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,170.0,2.2,,,100.0,2.5,,,,,,,,,,,,,,,SED,SSTgbs J1830388-013724,277.6617,-1.6233
277.6675,-2.93,654,654,Aquila,J183040.2-025548,8.5,-2.15,1700.0,0.44,-2.48,2000.0,1.2,N,-,40.0,0.84,120.0,2.8,150.0,3.2,100.0,5.8,62.0,3.3,53.0,2.6,34.0,1.6,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.42,,,10.0,1.5,,,,,,,,,,,,,,,SED,SSTgbs J1830402-025548,277.6675,-2.93
277.668333,-2.9675,655,655,Aquila,J183040.4-025803,9.5,-2.03,1600.0,0.51,-2.38,2000.0,1.6,N,-,38.0,0.8,120.0,2.9,170.0,3.3,130.0,6.6,82.0,4.1,72.0,3.4,49.0,2.3,17.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.54,,,21.0,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1830404-025803,277.6683,-2.9675
277.670833,-3.667222,656,656,Aquila,J183041.0-034002,12.4,-1.78,1400.0,5.2,-2.15,1900.0,20.0,N,-,230.0,4.8,870.0,38.0,1700.0,35.0,1500.0,85.0,1200.0,62.0,1200.0,70.0,830.0,39.0,280.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,660.0,8.5,,,380.0,7.4,,,,,,,,,,,,,,,SED,SSTgbs J1830410-034002,277.6708,-3.6672
277.671667,-2.338611,657,657,Aquila,J183041.2-022019,13.0,-0.91,150.0,0.043,-1.39,340.0,0.052,N,-,,,0.61,0.07,1.1,0.09,1.2,0.06,0.84,0.04,0.7,0.06,0.9,0.08,2.2,0.33,450,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830412-022019,277.6717,-2.3386
277.671667,-2.709167,658,658,Aquila,J183041.2-024233,10.4,-2.18,1600.0,0.5,-2.55,2000.0,1.7,Y,-,33.0,0.69,120.0,2.7,170.0,3.4,130.0,6.5,77.0,3.7,65.0,3.1,41.0,1.9,13.0,1.2,140,28.0,,,,,,,,,,,,,,,,,,,,,,,25.0,0.48,,,18.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1830412-024233,277.6717,-2.7092
277.672083,-2.279444,659,659,Aquila,J183041.3-021646,18.3,-1.9,1400.0,0.34,-2.49,1900.0,2.4,N,-,5.6,0.15,48.0,1.2,120.0,2.4,120.0,6.0,83.0,3.9,74.0,3.5,49.0,2.3,17.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,44.0,2.4,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830413-021646,277.6721,-2.2794
277.674583,-2.064444,660,660,Aquila,J183041.9-020352,17.8,-0.54,970.0,0.035,-1.22,1600.0,0.15,N,-,0.34,0.06,2.2,0.09,6.4,0.2,10.0,0.49,9.9,0.49,11.0,0.51,12.0,0.64,24.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830419-020352,277.6746,-2.0644
277.677917,-3.1775,661,661,Aquila,J183042.7-031039,12.6,-1.81,1400.0,0.92,-1.98,1800.0,3.3,N,-,33.0,0.69,130.0,3.0,250.0,5.3,340.0,17.0,250.0,12.0,220.0,11.0,150.0,7.1,53.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,140.0,1.9,,,81.0,3.3,,,,,,,,,,,,,,,SED,SSTgbs J1830427-031039,277.6779,-3.1775
277.679167,-2.106944,662,662,Aquila,J183043.0-020625,17.5,-0.72,950.0,0.014,-1.34,1300.0,0.048,N,-,,,0.93,0.07,2.8,0.12,4.5,0.22,4.7,0.23,5.0,0.25,4.9,0.27,7.3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830430-020625,277.6792,-2.1069
277.68125,-2.276944,663,663,Aquila,J183043.5-021637,19.7,-2.01,1400.0,0.13,-2.58,1900.0,1.1,N,-,1.7,0.08,18.0,0.61,45.0,1.4,49.0,2.4,33.0,1.6,29.0,1.4,18.0,0.85,5.7,0.59,,,,,,,,,,,,,,,,,,,,,,,,,9.4,1.2,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830435-021637,277.6812,-2.2769
277.6825,-2.238056,664,664,Aquila,J183043.8-021417,14.4,-1.16,1200.0,0.035,-1.44,1700.0,0.13,N,-,0.68,0.05,3.4,0.1,7.3,0.19,12.0,0.59,14.0,0.65,11.0,0.54,8.0,0.39,9.3,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830438-021417,277.6825,-2.2381
277.684583,-2.155,665,665,Aquila,J183044.3-020918,14.0,-0.74,1100.0,0.017,-1.29,1700.0,0.062,N,-,0.37,0.05,1.9,0.09,3.6,0.14,4.8,0.24,4.8,0.23,4.8,0.25,5.2,0.31,8.2,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830443-020918,277.6846,-2.155
277.688333,-2.125833,666,666,Aquila,J183045.2-020733,14.4,-0.75,890.0,0.0057,-1.49,1300.0,0.016,N,-,,,0.69,0.07,1.3,0.1,1.3,0.06,1.0,0.05,0.85,0.07,1.2,0.16,7.4,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830452-020733,277.6883,-2.1258
277.688333,-2.988889,667,667,Aquila,J183045.2-025920,10.1,-1.83,1600.0,0.68,-2.33,2000.0,2.2,N,-,47.0,0.95,160.0,3.8,240.0,4.6,170.0,8.4,110.0,5.3,95.0,4.4,70.0,3.3,37.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,54.0,0.79,,,40.0,2.3,,,,,,,,,,,,,,,SED,SSTgbs J1830452-025920,277.6883,-2.9889
277.69125,-2.085833,668,668,Aquila,J183045.9-020509,17.3,-1.11,1100.0,0.014,-1.96,1400.0,0.054,N,-,,,1.1,0.08,4.1,0.14,5.2,0.25,3.8,0.19,3.7,0.24,3.3,0.55,5.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830459-020509,277.6912,-2.0858
277.692917,-2.365,669,669,Aquila,J183046.3-022154,13.0,-1.54,1200.0,0.0044,-2.03,1500.0,0.013,N,-,,,0.8,0.06,1.4,0.11,1.6,0.08,1.2,0.06,0.91,0.06,0.61,0.08,1.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830463-022154,277.6929,-2.365
277.694167,-2.175833,670,670,Aquila,J183046.6-021033,19.8,-1.59,1300.0,0.11,-2.32,1900.0,0.86,N,-,1.3,0.07,13.0,0.33,36.0,0.85,41.0,2.0,30.0,1.4,28.0,1.4,20.0,0.96,14.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830466-021033,277.6942,-2.1758
277.695417,-1.9475,671,671,Aquila,J183046.9-015651,12.4,0.83,240.0,0.026,0.63,260.0,0.036,N,-,,,,,,,1.7,0.09,2.9,0.15,4.0,0.2,4.7,0.27,80.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830469-015651,277.6954,-1.9475
277.695417,-1.945833,672,672,Aquila,J183046.9-015645,12.4,1.18,120.0,0.16,0.87,140.0,0.2,N,Y,,,,,0.83,0.1,1.6,0.08,2.5,0.12,2.0,0.11,1.6,0.16,200.0,19.0,670,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,16.0,,,SED,SSTgbs J1830469-015645,277.6954,-1.9458
277.695417,-2.436944,673,673,Aquila,J183046.9-022613,12.8,-0.85,1100.0,0.24,-1.21,1600.0,0.78,N,-,5.9,0.14,26.0,0.59,47.0,1.0,80.0,4.0,78.0,3.8,71.0,3.3,73.0,3.5,100.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1.6,,,120.0,3.5,,,,,,,,,,,,,,,SED,SSTgbs J1830469-022613,277.6954,-2.4369
277.695833,-1.160833,674,674,Aquila,J183047.0-010939,8.0,-2.13,1700.0,0.91,-2.47,2000.0,2.5,N,-,90.0,1.7,250.0,5.7,310.0,6.7,200.0,10.0,130.0,6.2,110.0,5.4,73.0,3.5,22.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,48.0,0.8,,,30.0,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1830470-010939,277.6958,-1.1608
277.7,-1.748333,675,675,Aquila,J183048.0-014454,10.9,-2.24,1700.0,0.22,-2.66,2000.0,0.82,Y,-,14.0,0.3,56.0,1.3,82.0,1.6,53.0,2.6,35.0,1.6,28.0,1.3,18.0,0.86,4.4,0.44,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.46,,,8.6,1.1,,,,,,,,,,,,,,,SED,SSTgbs J1830480-014454,277.7,-1.7483
277.700417,-3.451111,676,676,Aquila,J183048.1-032704,10.0,-1.99,1700.0,0.5,-2.5,2000.0,1.7,N,-,36.0,0.83,130.0,3.0,180.0,3.3,120.0,6.2,69.0,3.4,62.0,3.0,40.0,1.9,20.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,35.0,0.69,,,28.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1830481-032704,277.7004,-3.4511
277.700833,-2.163333,677,677,Aquila,J183048.2-020948,4.9,-1.83,1800.0,0.14,-2.21,2000.0,0.27,N,-,22.0,0.47,40.0,0.97,45.0,1.1,28.0,1.4,20.0,0.95,16.0,0.77,14.0,0.75,9.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830482-020948,277.7008,-2.1633
277.70125,-2.494722,678,678,Aquila,J183048.3-022941,14.3,-2.06,1500.0,0.018,-2.56,2000.0,0.091,N,-,0.58,0.06,3.8,0.17,6.1,0.22,5.2,0.26,3.6,0.17,2.8,0.15,1.8,0.1,0.99,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830483-022941,277.7012,-2.4947
277.701667,-2.979167,679,679,Aquila,J183048.4-025845,6.3,-2.3,1800.0,0.05,-2.57,2000.0,0.11,N,-,6.3,0.17,15.0,0.36,16.0,0.38,10.0,0.54,6.4,0.32,4.6,0.23,2.9,0.14,1.5,0.27,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.17,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830484-025845,277.7017,-2.9792
277.702083,-2.403611,680,680,Aquila,J183048.5-022413,23.8,-1.68,1200.0,1.4,-2.27,1800.0,14.0,N,-,7.1,0.16,100.0,2.3,390.0,9.7,610.0,32.0,480.0,24.0,460.0,23.0,320.0,15.0,110.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,210.0,3.5,,,150.0,5.0,,,,,,,,,,,,,,,SED,SSTgbs J1830485-022413,277.7021,-2.4036
277.702917,-1.933611,681,681,Aquila,J183048.7-015601,12.4,0.98,190.0,0.28,0.8,250.0,0.36,N,Y,,,,,1.3,0.11,10.0,0.55,24.0,1.1,38.0,1.8,51.0,2.4,360.0,33.0,1100,140.0,,,,,,,,,,,,,,,,,,,,,,,44.0,1.5,,,340.0,9.5,,,,,,,,,,,150,59.0,,,SED,SSTgbs J1830487-015601,277.7029,-1.9336
277.703333,-2.120278,682,682,Aquila,J183048.8-020713,12.4,-0.11,720.0,0.017,-0.37,890.0,0.035,N,-,,,0.65,0.07,1.6,0.08,4.2,0.21,5.6,0.27,6.6,0.33,8.4,0.44,18.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.36,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830488-020713,277.7033,-2.1203
277.70375,-2.278333,683,683,Aquila,J183048.9-021642,19.4,-1.62,1300.0,0.61,-2.32,1900.0,4.5,N,-,7.8,0.19,72.0,1.8,200.0,3.6,220.0,11.0,150.0,7.5,140.0,6.9,100.0,4.8,61.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,110.0,1.7,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830489-021642,277.7037,-2.2783
277.705,-1.442778,684,684,Aquila,J183049.2-012634,8.2,-2.16,1700.0,0.87,-2.51,2000.0,2.4,N,-,84.0,2.0,240.0,5.7,300.0,6.4,190.0,10.0,120.0,5.6,100.0,4.8,68.0,3.2,20.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.8,,,22.0,1.8,,,,,,,,,,,,,,,SED,SSTgbs J1830492-012634,277.705,-1.4428
277.705417,-2.45,685,685,Aquila,J183049.3-022700,21.2,-1.59,1200.0,0.72,-2.04,1800.0,5.4,N,-,5.2,0.13,62.0,1.4,180.0,4.2,270.0,14.0,260.0,13.0,260.0,13.0,190.0,9.2,51.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.1,,,68.0,2.4,,,,,,,,,,,,,,,SED,SSTgbs J1830493-022700,277.7054,-2.45
277.705833,-1.678889,686,686,Aquila,J183049.4-014044,9.9,-2.05,1700.0,0.42,-2.47,2000.0,1.4,N,-,30.0,0.64,100.0,2.4,150.0,2.7,100.0,5.3,63.0,3.2,54.0,2.5,37.0,1.7,14.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.46,,,19.0,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1830494-014044,277.7058,-1.6789
277.70625,-2.188056,687,687,Aquila,J183049.5-021117,8.5,-0.72,1300.0,0.0088,-1.22,1700.0,0.021,N,-,0.6,0.06,1.5,0.08,2.3,0.11,1.9,0.1,1.7,0.08,1.4,0.09,1.8,0.1,5.3,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830495-021117,277.7062,-2.1881
277.706667,-1.156667,688,688,Aquila,J183049.6-010924,7.5,-1.89,1700.0,0.36,-2.28,2000.0,0.9,N,-,36.0,0.77,99.0,2.1,120.0,2.3,78.0,3.9,51.0,2.4,42.0,2.0,33.0,1.5,15.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,30.0,0.44,,,20.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1830496-010924,277.7067,-1.1567
277.707917,-1.551111,689,689,Aquila,J183049.9-013304,10.1,-1.49,1400.0,2.9,-1.73,1800.0,8.5,N,-,160.0,3.8,490.0,20.0,820.0,16.0,920.0,46.0,760.0,40.0,720.0,34.0,630.0,30.0,270.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,240.0,3.3,,,180.0,3.5,,,,,,,,,,,,,,,SED,SSTgbs J1830499-013304,277.7079,-1.5511
277.709167,-1.8975,690,690,Aquila,J183050.2-015351,41.9,-1.17,900.0,1.3,-2.06,1400.0,24.0,N,-,,,5.1,0.15,160.0,3.0,600.0,31.0,690.0,35.0,810.0,39.0,520.0,24.0,190.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,220.0,3.7,,,220.0,9.1,,,,,,,,,,,,,,,SED,SSTgbs J1830502-015351,277.7092,-1.8975
277.71,-2.734722,691,691,Aquila,J183050.4-024405,10.6,-1.96,1600.0,0.82,-2.27,1900.0,2.7,N,-,49.0,1.0,180.0,4.3,270.0,5.2,240.0,12.0,150.0,7.8,140.0,6.5,95.0,4.5,32.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.94,,,42.0,1.6,,,,,,,,,,,,,,,SED,SSTgbs J1830504-024405,277.71,-2.7347
277.710417,-3.295556,692,692,Aquila,J183050.5-031744,9.1,-1.96,1700.0,0.35,-2.39,2000.0,1.0,N,-,28.0,0.65,91.0,1.9,120.0,2.4,80.0,4.0,51.0,2.4,45.0,2.1,32.0,1.5,13.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.55,,,14.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1830505-031744,277.7104,-3.2956
277.71125,-2.785556,693,693,Aquila,J183050.7-024708,7.2,-1.08,1400.0,0.0075,-1.32,1800.0,0.016,N,-,0.6,0.07,1.5,0.13,1.8,0.13,1.8,0.1,1.8,0.09,1.6,0.09,1.5,0.08,2.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830507-024708,277.7112,-2.7856
277.715417,-3.355278,694,694,Aquila,J183051.7-032119,10.5,-1.82,1600.0,3.0,-2.35,2000.0,10.0,N,-,200.0,4.7,700.0,17.0,1100.0,16.0,780.0,39.0,450.0,25.0,420.0,21.0,290.0,14.0,190.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,270.0,3.5,,,240.0,5.1,,,,,,,,,,,,,,,SED,SSTgbs J1830517-032119,277.7154,-3.3553
277.716667,-2.119722,695,695,Aquila,J183052.0-020711,17.4,-1.14,1200.0,0.037,-1.79,1800.0,0.2,N,-,0.53,0.06,3.8,0.12,9.6,0.27,12.0,0.59,12.0,0.58,9.5,0.47,8.6,0.47,11.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1830520-020711,277.7167,-2.1197
