angDist,_RAJ2000,_DEJ2000,recno,SST,CName,l_[3.6],[3.6],e_[3.6],l_[4.5],[4.5],e_[4.5],l_[5.8],[5.8],e_[5.8],l_[8.0],[8.0],e_[8.0],l_[24],[24],e_[24],l_[70],[70],e_[70],l_[160],[160],e_[160],24/70,KS/24,8/24,4.5/8,IRAC,M1,2M,SimbadName,c2dCat,GutCat,Class,SpType,EW,AV,logL*,l_LIR/L,LIR/L,M2,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.360134,68.545417,22.862222,152,043410.9+225144,JH108,,9.3,0.05,,9.27,0.05,,9.19,0.05,,9.17,0.05,,8.88,0.12,>,1.15,,,,,,no,no,no,no,,1,JH108,yso,star,III,M1,,1.7,-0.5,<,6.8E-5,,68.5454,22.8622,68.54580919981,22.86233219134,0.0004023,0.0002681,62.19,145203811962545152,68.54585246097,0.0176,22.86225605233,0.0114,6.1590,0.0197,313.1052,19.337,8.969,0.023,-17.131,0.019,308,3.1076,371.58,0.054,1.602e+00,31,,,16,1.128,0,5.32728e+04,2.88583e+02,13.871103,9.29606e+03,1.93686e+02,15.417795,6.81973e+04,12.663477,1.455,2.754318,,,0,,,135430685458305286,,,565038005,0.006495,0.022793,0.015967,13.871103,0.006495,5.32728e+04,0.010,0.3772,0.3024,0.3255
1.320588,68.563333,22.841667,153,043415.2+225030,CFHT-1,,11.23,0.05,,11.1,0.05,,10.98,0.06,,11.02,0.06,>,9.94,,>,1.0,,,,,,,,no,no,,1,[MDM2001] CFHT-BD-Tau 1,,star,II,,,,,,,,68.5633,22.8417,68.56365126926,22.84188730236,0.0069581,0.0052765,75.90,145203704587705088,68.56370464481,0.3402,22.84181251152,0.2254,6.1390,0.3840,15.9852,20.141,11.068,0.425,-16.828,0.336,299,6.8544,563.67,1.948,9.103e+00,95,1.1987,0.0751,16,1.295,0,4.26408e+02,1.28709e+00,19.112803,3.39225e+01,5.33618e+00,21.512321,7.82972e+02,17.513530,1.916,3.998791,,,0,,,135410685636170811,,,,0.004282,0.170814,0.016130,19.087212,0.004223,4.36578e+02,0.296,6.8698,5.3909,0.1312
1.085466,68.663333,25.016944,154,043439.2+250101,Wa Tau 1,,7.83,0.05,,7.79,0.05,,7.75,0.05,,7.73,0.05,,7.67,0.07,>,0.85,,,,,,no,no,no,no,,1,Wa Tau 1,star,star,III,K0,,0.3,0.3,<,3.4E-5,,68.6633,25.0169,68.66366568974,25.01694895540,0.0003846,0.0002686,68.63,147940663906992512,68.66340786629,0.0168,25.01689942653,0.0115,11.7492,0.0191,615.6631,53.736,-52.568,0.023,-11.144,0.018,299,5.5462,872.47,0.115,1.849e+01,31,,,16,1.236,0,1.94186e+06,2.08105e+03,9.966824,8.82703e+05,3.40858e+03,10.474006,1.51540e+06,9.296576,1.235,1.177430,,,0,,,138020686633821060,1237660558135525425,,576042079,0.002991,0.005036,0.005163,9.966824,0.002991,1.94186e+06,0.001,0.3713,0.2867,0.2416
0.278705,68.730833,24.481389,155,043455.4+242853,AA Tau,,7.29,0.05,,6.84,0.05,,6.44,0.05,,5.65,0.05,,2.81,0.04,,-0.14,0.22,,-2.47,0.22,yes,yes,yes,yes,yes,,1,AA Tau,yso,class II,II,K7,,2.2,0.1,,0.15,,68.7308,24.4814,68.73091745933,24.48139822905,0.0017000,0.0010380,103.44,147818450613367424,68.73094345637,0.0822,24.48130631876,0.0430,7.4255,0.0868,85.5619,21.354,5.323,0.102,-20.680,0.067,237,39.8315,2517.90,0.514,9.984e+01,31,,,14,3.334,0,3.20455e+04,1.18266e+03,14.422950,7.03991e+03,8.39249e+02,15.719624,4.25364e+04,13.175995,1.547,2.543629,,,0,,,137370687309458209,1237660758925508611,,573041264,0.040165,0.129464,0.109317,14.422950,0.040165,3.20455e+04,0.134,1.6710,1.0841,-0.2262
0.909491,68.785417,23.194167,156,043508.5+231139,CFHT-11,,11.19,0.05,,11.12,0.05,,11.04,0.06,,10.99,0.06,,10.23,0.2,>,0.37,,,,,,yes,no,no,no,,1,[MDM2001] CFHT-BD-Tau 11,not yso,star,III,M6.75,,0.0,-1.6,,5.1E-4,,68.7854,23.1942,68.78547451136,23.19441404382,0.0015180,0.0010189,91.68,145238687096970496,68.78551260561,0.0722,23.19432123402,0.0382,7.7681,0.0773,100.4297,22.319,7.878,0.093,-20.882,0.064,282,-0.4188,454.62,0.308,5.690e+00,31,,,15,0.981,0,5.45384e+03,6.72362e+00,16.345612,3.81030e+02,1.45649e+01,18.886145,8.67888e+03,14.901736,1.661,3.984408,,,0,,,135830687855113783,1237664089144361264,,566038655,0.003063,0.041596,0.005672,16.345612,0.003063,5.45384e+03,0.043,1.5176,1.0194,-0.0239
0.580408,68.834167,22.537222,157,043520.2+223214,HO Tau,,8.9,0.05,,8.52,0.05,,8.38,0.05,,7.73,0.05,,4.85,0.04,,2.43,0.22,,,,yes,yes,yes,yes,yes,,1,HO Tau,yso,class II,II,M0.5,,2.6,-0.7,,0.11,,68.8342,22.5372,68.83421040349,22.53737816091,0.0005450,0.0003449,62.48,145132927822383616,68.83425717830,0.0229,22.53730305904,0.0156,6.0796,0.0273,222.5024,19.494,9.721,0.032,-16.898,0.025,315,10.7262,614.83,0.137,9.954e+00,31,,,16,1.459,0,4.80824e+04,5.68860e+02,13.982401,1.19726e+04,6.77367e+02,15.143068,5.66029e+04,12.865800,1.426,2.277268,,,0,,,135040688342135347,1237664088607359165,,563037328,0.013137,0.061490,0.034682,13.982401,0.013137,4.80824e+04,0.052,0.5090,0.3963,0.3619
1.463471,68.836667,22.906667,158,043520.8+225424,FF Tau AB,,8.45,0.05,,8.44,0.05,,8.42,0.05,,8.36,0.05,,8.15,0.09,>,1.26,,,,,,no,no,no,no,,1,FF Tau,yso,star,III,K7,0.0,1.9,-0.1,<,6.3E-5,,68.8367,22.9067,68.83710272697,22.90673152947,0.0005467,0.0003968,79.44,145213875069914496,68.83715085443,0.0275,22.90664648243,0.0158,6.2134,0.0302,205.9153,21.579,9.975,0.034,-19.136,0.025,244,9.8795,1016.62,0.165,2.623e+01,31,,,16,1.483,0,1.45046e+05,1.15138e+02,12.783601,3.05230e+04,1.07246e+02,14.126973,1.73871e+05,11.647328,1.409,2.479645,17.54,8.27,8,4000.0,3.0,135480688372278532,,,565038213,0.002887,0.004726,0.004297,12.783601,0.002887,1.45046e+05,0.006,0.5423,0.4028,0.1166
1.399516,68.86375,24.249444,159,043527.3+241458,DN Tau,,7.47,0.05,,7.16,0.05,,6.78,0.05,,6.03,0.05,,3.04,0.04,,0.44,0.22,>,0.04,,yes,yes,yes,yes,yes,,1,DN Tau,yso,class II,II,M0,,1.1,0.0,,0.095,,68.8637,24.2494,68.86407342756,24.24969731770,0.0004093,0.0003091,75.70,147606657186323712,68.86410294975,0.0199,24.24960458689,0.0124,7.7760,0.0221,352.5809,21.726,6.056,0.025,-20.864,0.020,258,2.6674,904.82,0.127,2.190e+01,31,,,16,1.120,0,4.90574e+05,2.59254e+03,11.460606,1.58593e+05,3.12348e+03,12.337834,4.97815e+05,10.505226,1.338,1.832608,,,0,,,,1237660557061849175,,572041497,0.006365,0.021565,0.015456,11.460606,0.006365,4.90574e+05,0.026,0.4039,0.3162,0.1349
1.123353,68.920417,24.185556,161,043540.9+241108,CoKu Tau/3 AB,,7.43,0.05,,6.95,0.05,,6.48,0.05,,5.64,0.05,,3.31,0.04,,1.33,0.22,>,-2.14,,yes,yes,yes,yes,yes,,1,NAME CoKu Tau 3,yso,class II,II,M1,,7.7,0.1,,0.11,,68.9204,24.1856,68.92062481368,24.18580385649,0.0011562,0.0007835,68.63,147605282796916992,68.92065390336,0.0545,24.18570822262,0.0334,7.8733,0.0584,134.7251,22.331,5.971,0.068,-21.518,0.052,243,3.3229,490.87,0.277,9.242e+00,31,,,16,1.155,0,1.11987e+04,8.62054e+01,15.564445,1.19497e+03,4.92272e+01,17.645155,1.73537e+04,14.149414,1.656,3.495741,,,0,,,137020689206453421,1237664090218365050,,571040896,0.008800,0.044814,0.020857,15.564445,0.008800,1.11987e+04,0.103,1.1140,0.8425,0.2614
1.500364,68.920417,24.185556,161,043540.9+241108,CoKu Tau/3 AB,,7.43,0.05,,6.95,0.05,,6.48,0.05,,5.64,0.05,,3.31,0.04,,1.33,0.22,>,-2.14,,yes,yes,yes,yes,yes,,1,NAME CoKu Tau 3,yso,class II,II,M1,,7.7,0.1,,0.11,,68.9204,24.1856,68.92068282115,24.18521703902,0.0034082,0.0022107,74.21,147605278502447744,68.92071317780,0.1554,24.18512405060,0.0911,7.9093,0.1627,48.6161,21.830,6.231,0.204,-20.922,0.143,251,-0.6467,548.32,0.766,9.088e+00,95,1.0444,0.0288,16,0.970,0,1.84717e+03,8.44923e+00,17.521097,,,,,,,,,,0,,,137020689206352706,1237664090218364966,,,0.005679,,,17.521097,0.005679,1.84717e+03,,3.3342,2.3206,0.2277
0.802867,68.924167,22.569722,162,043541.8+223411,KPNO-8,,11.64,0.05,,11.54,0.05,,11.43,0.06,,11.46,0.06,>,10.71,,>,1.12,,,,,,,,no,no,,1,[BLH2002] KPNO-Tau 8,,star,III,M5.75,,0.0,-1.7,<,0.002,,68.9242,22.5697,68.92432895123,22.56988744724,0.0015396,0.0011008,91.80,145133786815830784,68.92438138750,0.0751,22.56980775417,0.0464,6.5003,0.0819,79.3237,20.981,10.895,0.095,-17.931,0.069,334,-0.9266,458.77,0.376,5.219e+00,31,,,17,0.963,0,3.29671e+03,5.08355e+00,16.892164,2.32973e+02,1.10102e+01,19.420280,5.22291e+03,15.453114,1.655,3.967167,,,0,,,135080689243434333,,,563037433,0.003224,0.051387,0.006570,16.892164,0.003224,3.29671e+03,0.039,1.5392,1.1013,-0.0214
1.002340,68.938333,27.620278,163,043545.2+273713,J04354526+2737130,,13.18,0.06,,13.11,0.06,,12.93,0.07,,13.07,0.11,>,10.62,,>,1.47,,,,,,,,no,no,,1,2MASS J04354526+2737130,,star,III,M9.25,,1.0,-2.5,<,0.0021,,68.9383,27.6203,68.93864481674,27.62031250075,0.0136293,0.0090168,56.93,151870352825256576,68.93871360602,0.6649,27.62019614886,0.3815,7.6748,0.7299,10.5143,29.554,13.714,0.770,-26.179,0.662,248,5.3281,397.03,2.317,3.978e+00,95,1.3797,0.1314,15,1.250,0,1.84734e+02,1.01871e+00,20.020998,4.90145e+01,7.39779e+00,21.112732,3.51857e+02,18.381980,2.170,2.730751,,,0,,,141140689386504891,,,,0.006591,0.163895,0.029592,19.999447,0.006484,1.88438e+02,0.729,12.4363,10.6019,0.3623
0.845791,68.947083,22.839167,164,043547.3+225021,HQ Tau,<,6.62,,<,6.1,,,5.61,0.05,,4.47,0.05,,1.65,0.04,,-0.18,0.22,,,,yes,yes,yes,,,,1,HQ Tau,,,II,K2,-1.2,3.8,0.6,,0.098,"b,c",68.9471,22.8392,68.94723221609,22.83935749069,0.0039152,0.0028806,82.91,145209618758377856,68.94728462696,0.1899,22.83927313311,0.1165,6.1955,0.2056,30.1374,21.872,10.868,0.242,-18.980,0.181,270,160.2611,84504.93,1.544,3.252e+03,31,,,17,13.394,0,4.60361e+05,4.83574e+03,11.529620,9.41965e+04,8.52608e+03,12.903455,4.83062e+05,10.537890,1.254,2.365565,22.24,5.50,9,4000.0,3.0,135400689472257699,,,565038277,0.011733,0.098314,0.062380,11.529620,0.011733,4.60361e+05,-0.133,3.9015,2.8991,0.0761
1.344851,68.9625,22.877778,165,043551.0+225240,KPNO-15,,9.79,0.05,,9.72,0.05,,9.66,0.05,,9.65,0.05,,9.71,0.11,>,0.72,,,,,,no,no,no,no,,1,[BLH2002] KPNO-Tau 15,star,star,III,M1.5,,2.7,-0.7,<,2.2E-5,,68.9625,22.8778,68.96290502339,22.87779543359,0.0006658,0.0004384,91.31,145210099794710272,68.96293446165,0.0303,22.87767043015,0.0167,6.2271,0.0324,191.9093,28.780,6.103,0.041,-28.126,0.027,267,2.1717,360.46,0.095,2.474e+00,31,,,16,1.095,0,2.41573e+04,5.70115e+01,14.729744,3.23619e+03,4.41332e+01,16.563457,3.31722e+04,13.445961,1.507,3.117497,,,0,,,135450689629253819,,,565038282,0.003763,0.015067,0.008707,14.729744,0.003763,2.41573e+04,0.009,0.6657,0.4385,-0.0197
0.933863,68.964167,22.819722,166,043551.4+224911,KPNO-9,,13.63,0.06,,13.52,0.06,,13.7,0.12,,13.41,0.17,>,10.93,,>,0.86,,,,,,,,no,no,,1,[BLH2002] KPNO-Tau 9,,star,III,M8.5,,1.4,-2.6,<,0.004,,68.9642,22.8197,68.96428175466,22.81995886243,0.0255513,0.0174571,84.70,145209339585095424,68.96433535434,1.1490,22.81989201123,0.5880,6.4240,1.3370,4.8049,18.703,11.116,1.586,-15.042,1.098,200,3.8285,303.64,3.605,3.223e+00,95,1.2526,0.2032,14,1.199,0,1.11332e+02,8.63043e-01,20.570820,2.68133e+01,8.52258e+00,21.767668,2.21276e+02,18.885560,2.228,2.882109,,,0,,,135380689643234461,1237664088607491159,,,0.008856,0.345112,0.058669,20.546913,0.008682,1.13810e+02,0.765,25.4932,17.5419,0.0716
1.647285,68.966667,22.9175,167,043552.0+225503,2MASS J04355209+2255039,,9.56,0.05,,9.52,0.05,,9.39,0.05,,9.35,0.06,,,,>,0.5,,,,,,,,no,no,,1,2MASS J04355209+2255039,,star,III,,,,,,,,68.9667,22.9175,68.96706357561,22.91777559925,0.0013522,0.0008501,93.03,145213295250374016,68.96709847026,0.0587,22.91774161835,0.0331,6.2159,0.0648,95.9714,10.524,7.232,0.083,-7.646,0.053,261,4.0076,710.49,0.317,1.384e+01,31,,,15,1.181,0,1.22264e+04,1.36962e+01,15.469124,9.00478e+02,1.59186e+01,17.952360,1.95005e+04,14.022782,1.669,3.929578,,,0,,,135500689670761874,,,565038285,0.003012,0.019395,0.004791,15.469124,0.003012,1.22264e+04,0.058,1.3511,0.8519,-0.0507
1.143602,68.969583,22.906389,168,043552.7+225423,HP Tau AB,<,6.62,,,6.2,0.05,,5.65,0.05,,4.88,0.05,,1.49,0.04,,-1.93,0.22,,-4.48,0.34,yes,yes,yes,yes,,,1,HP Tau,,,II,K3,-11.2,4.8,0.3,,0.24,d,68.9696,22.9064,68.96992461608,22.90643248542,0.0010288,0.0006924,75.85,145213187879627776,68.96996821974,0.0449,22.90637091669,0.0273,5.8395,0.0490,119.1810,16.540,9.037,0.063,-13.853,0.045,244,31.9520,2192.21,0.298,6.832e+01,31,,,14,2.772,0,1.15212e+05,7.29200e+02,13.033619,2.55744e+04,5.50885e+02,14.319030,1.53984e+05,11.779206,1.558,2.539824,,,0,,,135480689699798181,,,565038286,0.007404,0.023553,0.016416,13.033619,0.007404,1.15212e+05,0.146,1.0119,0.7170,0.1892
1.072755,68.97,22.849444,169,043552.8+225058,2MASS J04355286+2250585,,9.46,0.05,,9.36,0.05,,9.28,0.05,,9.29,0.05,,9.1,0.13,>,0.93,,,,,,no,no,no,no,,1,2MASS J04355286+2250585,yso,star,III,,,,,,,,68.97,22.8494,68.97028331242,22.84958764398,0.0009680,0.0006645,90.47,145209442664192896,68.97033421694,0.0465,22.84951239784,0.0271,6.1607,0.0499,123.3789,19.951,10.555,0.060,-16.930,0.041,242,5.0798,716.63,0.280,2.017e+01,31,,,17,1.241,0,2.42988e+04,3.46657e+01,14.723405,2.16748e+03,1.88728e+01,16.998655,3.63127e+04,13.347751,1.584,3.650905,,,0,,,135410689703389992,,,565038287,0.003161,0.009857,0.006460,14.723405,0.003161,2.42988e+04,0.009,0.9680,0.6646,-0.0064
1.696071,68.9725,22.902222,170,043553.4+225408,HP Tau/G3 AB,,8.62,0.05,,8.6,0.05,,8.51,0.05,,8.47,0.06,,,,>,-0.03,,>,-2.19,,,,,no,no,,1,CoKu HP Tau G3,,star,III,K7,,2.2,-0.2,<,0.0011,,68.9725,22.9022,68.97291180713,22.90250139648,0.0008650,0.0005058,105.82,145213192171160064,68.97296810585,0.0370,22.90241802787,0.0200,6.2740,0.0377,166.4422,22.091,11.669,0.052,-18.758,0.034,245,26.6155,1402.40,0.213,3.424e+01,31,,,15,2.433,0,8.84442e+04,1.76910e+02,13.320693,1.55609e+04,1.00952e+02,14.858453,1.13023e+05,12.114979,1.454,2.743474,,,0,,,135480689729633445,,,565038290,0.003508,0.007576,0.006826,13.320693,0.003508,8.84442e+04,0.011,0.8436,0.5407,-0.2832
0.852748,68.975417,22.903611,171,043554.1+225413,HP Tau/G2,,7.19,0.05,,7.17,0.05,,7.11,0.05,,7.02,0.05,,,,>,-0.03,,>,-2.35,,,,,no,no,,1,CoKu HP Tau G2,,star,III,G0,,2.6,0.8,<,5.9E-4,,68.9754,22.9036,68.97563960402,22.90372958502,0.0012053,0.0008594,87.80,145213192171159552,68.97570454070,0.0545,22.90367892339,0.0315,5.9786,0.0594,100.6560,17.637,13.459,0.074,-11.399,0.054,280,51.2905,7454.04,0.406,1.900e+02,31,,,16,3.852,0,1.17314e+06,1.41612e+03,10.513992,3.64577e+05,1.48503e+03,11.434070,1.18456e+06,9.564004,1.321,1.870066,26.33,4.08,9,6000.0,3.5,135480689753954783,,,565038293,0.003051,0.005229,0.005457,10.513992,0.003051,1.17314e+06,0.003,1.2049,0.8600,0.0264
0.746401,68.986667,22.91,172,043556.8+225436,Haro 6-28 AB,,8.61,0.05,,8.18,0.05,,7.85,0.05,,7.14,0.05,,4.39,0.04,>,0.7,,>,-2.24,,,yes,yes,yes,yes,,1,Haro 6-28,yso,class II,II,M5,,4.1,-0.6,,0.11,,68.9867,22.91,68.98689036534,22.91002561167,0.0058485,0.0038825,95.02,145213226530896896,68.98694132624,0.2570,22.90994947220,0.1522,6.7138,0.2776,24.1816,20.125,10.562,0.360,-17.131,0.244,274,127.1988,31494.66,2.046,1.082e+03,31,,,16,10.044,0,1.96384e+04,9.81780e+01,14.954602,3.09042e+03,9.10044e+01,16.613497,3.25682e+04,13.465910,1.816,3.147587,,,0,,,135490689869192496,,,565038297,0.006087,0.032093,0.018103,14.954602,0.006087,1.96384e+04,0.313,5.8360,3.9013,-0.0733
0.503810,68.995417,22.643056,173,043558.9+223835,2MASS J04355892+2238353,,8.15,0.05,,8.19,0.05,,8.1,0.05,,8.06,0.05,,,,>,1.12,,,,,,,,no,no,,1,2MASS J04355892+2238353,,star,III,,,,,,,,68.9954,22.6431,68.99554623095,22.64312921145,0.0007230,0.0004759,104.50,145157941711889536,68.99559884742,0.0349,22.64305597919,0.0211,6.0019,0.0376,159.6430,19.771,10.926,0.044,-16.477,0.031,307,26.1408,3254.43,0.288,1.154e+02,31,,,17,2.233,0,3.59777e+05,9.18445e+02,11.797284,1.00750e+05,1.02847e+03,12.830432,3.83618e+05,10.788149,1.346,2.042283,16.84,3.59,10,4000.0,3.0,135170689956412191,1237664088607490053,,564037248,0.003908,0.011429,0.008137,11.797284,0.003908,3.59777e+05,0.006,0.7100,0.4950,-0.2043
0.480976,69.042917,21.993333,174,043610.3+215936,J04361030+2159364,,13.02,0.06,,12.74,0.06,,12.41,0.06,,11.74,0.06,,9.01,0.18,>,1.07,,,,,,yes-faint,no,no,yes,,1,2MASS J04361030+2159364,not yso,class II,II,M8.5,,0.8,-2.4,,0.096,,69.0429,21.9933,69.04293828822,21.99346513838,0.0090275,0.0057163,99.06,144911784251503616,69.04298110278,0.3880,21.99336084594,0.2396,8.6273,0.4390,19.6535,25.108,8.932,0.562,-23.466,0.365,294,2.9323,418.61,1.575,3.539e+00,95,1.1497,0.0861,16,1.123,0,2.71135e+02,1.66145e+00,19.604403,3.43615e+01,6.17832e+00,21.498363,4.88873e+02,18.024906,1.930,3.473457,,,0,,,134390690429652620,,,,0.007201,0.195239,0.020962,19.578812,0.007058,2.77602e+02,0.380,8.9603,5.8211,-0.1455
1.163039,69.042917,22.998889,175,043610.3+225956,CFHT-2,,11.63,0.05,,11.43,0.05,,11.34,0.06,,11.32,0.06,>,10.61,,>,1.48,,>,-3.51,,,,,no,no,,1,[MDM2001] CFHT-BD-Tau 2,,star,II,M7.5,,3.0,-1.8,<,0.0024,,69.0429,22.9989,69.04326796331,22.99888853538,0.0070735,0.0045787,89.60,145220064117853696,69.04331806803,0.3083,22.99881879928,0.1717,6.1038,0.3438,17.7565,18.812,10.377,0.436,-15.691,0.286,238,5.0490,395.92,1.255,5.136e+00,95,1.2675,0.0599,13,1.242,0,5.86759e+02,2.17209e+00,18.766218,4.47189e+01,8.25434e+00,21.212313,1.11422e+03,17.130472,1.975,4.081841,,,0,,,135590690432989132,,,565038326,0.004873,0.200427,0.014651,18.740627,0.004796,6.00753e+02,0.344,7.0734,4.5788,0.0062
1.698422,69.079167,25.716111,176,043619.0+254258,LkCa 14,,8.52,0.05,,8.54,0.05,,8.51,0.05,,8.45,0.05,,8.24,0.1,>,0.99,,>,-0.98,,,no,no,no,no,,1,LkCa 14,yso,star,III,M0,,0.0,-0.2,<,4.5E-5,,69.0792,25.7161,69.07958976969,25.71638938523,0.0005163,0.0003589,96.40,148037764527442944,69.07963351684,0.0260,25.71626678549,0.0146,7.8002,0.0277,282.0511,28.975,8.868,0.032,-27.585,0.022,217,5.6185,1008.00,0.154,2.868e+01,31,,,15,1.283,0,6.04775e+05,1.20674e+03,11.233383,2.28310e+05,1.45316e+03,11.942229,5.43661e+05,10.409575,1.276,1.532654,17.00,2.67,5,5500.0,4.5,,1237660760536186944,,579044672,0.003505,0.007453,0.006032,11.233383,0.003505,6.04775e+05,0.002,0.5146,0.3612,-0.0821
0.945745,69.162083,22.969722,177,043638.9+225811,CFHT-3,,11.79,0.05,,11.69,0.05,,11.59,0.06,,11.57,0.06,>,8.55,,>,1.12,,,,,,,,no,no,,1,[MDM2001] CFHT-BD-Tau 3,,star,III,M7.75,,1.8,-1.9,<,0.0025,,69.1621,22.9697,69.16220518294,22.96995940219,0.0039845,0.0026116,95.79,145217379763796992,69.16224966214,0.1914,22.96988616703,0.1087,5.5420,0.2054,26.9819,18.879,9.214,0.246,-16.478,0.164,295,0.0522,432.02,0.793,4.054e+00,95,1.0687,0.0421,16,1.001,0,7.98043e+02,1.77039e+00,18.432302,3.11440e+01,6.76799e+00,21.605104,1.47973e+03,16.822441,1.893,4.782663,,,0,,,135560691622514447,,,565038389,0.003660,0.235961,0.009590,18.406711,0.003623,8.17076e+02,0.164,3.9730,2.6291,-0.0870
0.928525,69.204583,24.216111,178,043649.1+241258,HD 283759,,8.32,0.05,,8.25,0.05,,8.3,0.05,,8.2,0.05,,6.64,0.05,,1.1,0.22,>,0.51,,yes,yes,yes,no,no,,1,HD 283759,yso,star,II,F2,5.5,0.4,0.4,,0.0037,b,69.2046,24.2161,69.20467858583,24.21635374521,0.0003424,0.0002218,88.46,147562470562750720,69.20488944124,0.0166,24.21629506160,0.0095,6.1430,0.0199,308.0514,45.237,43.268,0.021,-13.204,0.014,292,1.4852,689.54,0.089,1.009e+01,31,,,15,1.061,0,1.77465e+06,4.31062e+02,10.064582,8.51914e+05,4.83056e+02,10.512553,1.33347e+06,9.435436,1.231,1.077117,34.11,1.00,6,6750.0,4.5,137060692050970369,1237664090218496014,,572041800,0.002768,0.002857,0.003787,10.064582,0.002768,1.77465e+06,0.007,0.3423,0.2219,0.0241
0.944855,69.503333,25.9825,179,043800.8+255857,ITG 2,,9.6,0.05,,9.47,0.05,,9.37,0.05,,9.31,0.05,,9.17,0.19,>,0.96,,>,-2.05,,,no,no,no,no,,1,ITG 2,yso,star,III,M7.25,,2.3,-0.9,<,8.9E-5,,69.5033,25.9825,69.50361275531,25.98257511994,0.0022893,0.0015649,66.24,148420639387738112,69.50363896330,0.0995,25.98247609844,0.0710,6.7794,0.1158,58.5393,22.902,5.301,0.136,-22.280,0.106,290,-1.3093,1646.43,0.799,4.491e+01,95,1.0282,0.0215,16,0.944,0,5.82937e+03,7.80429e+00,16.273314,1.53684e+02,6.98836e+00,19.871971,1.05884e+04,14.685819,1.843,5.186153,,,0,,,139170695035899590,1237660559209595016,,580045015,0.003115,0.049450,0.005386,16.247723,0.003100,5.96840e+03,0.056,2.1881,1.7036,0.2762
1.449753,69.561667,26.194167,180,043814.8+261139,J04381486+2611399,,10.8,0.05,,10.21,0.05,,9.64,0.05,,8.92,0.05,,4.98,0.04,>,0.8,,>,-1.11,,,yes,yes,yes,yes,,1,2MASS J04381486+2611399,yso,class II,I,M7.25,,3.5,-2.3,,0.75,,69.5617,26.1942,69.56200714881,26.19442971213,0.0110749,0.0074979,66.71,148450875956969344,69.56203406964,0.4765,26.19433386773,0.3110,7.1298,0.5276,13.5130,22.239,5.435,0.656,-21.565,0.508,274,3.2064,407.80,2.087,4.564e+00,95,1.0762,0.1130,16,1.140,0,2.27078e+02,1.28634e+00,19.796930,3.64250e+01,6.87237e+00,21.435043,4.67830e+02,18.072676,2.221,3.362368,,,0,,,139430695619583763,1237660761073254596,,581044916,0.006739,0.204867,0.031349,19.771339,0.006609,2.32493e+02,0.687,10.5958,8.1609,0.2790
0.580317,69.565,23.040833,181,043815.6+230227,RXJ0438.2+2302,,9.69,0.05,,9.69,0.05,,9.64,0.05,,9.6,0.05,>,9.35,,>,1.08,,,,,,,,no,no,,1,RXJ0438.2+2302,,star,III,M1,,0.3,-0.7,<,7.8E-4,,69.565,23.0408,69.56505989374,23.04098448407,0.0003563,0.0002381,104.04,146675954953119104,69.56505447855,0.0155,23.04090813808,0.0095,7.9254,0.0181,437.2737,17.214,-1.121,0.022,-17.178,0.015,289,-1.1690,427.46,0.067,4.223e+00,31,,,16,0.950,0,1.24016e+05,8.96901e+01,12.953671,3.56051e+04,1.11987e+02,13.959764,1.30903e+05,11.955520,1.343,2.004244,18.29,9.11,5,4000.0,3.0,135640695651009644,,,566039269,0.002865,0.004410,0.004270,12.953671,0.002865,1.24016e+05,0.007,0.3504,0.2467,-0.1911
0.931765,69.58875,26.153611,182,043821.3+260913,GM Tau,,9.27,0.05,,8.77,0.05,,8.43,0.05,,7.81,0.05,,5.33,0.04,>,0.97,,>,-1.31,,,yes,yes,yes,yes,,1,GM Tau,yso,class II,II,,,,,,,c,69.5887,26.1536,69.58890973635,26.15382647934,0.0013824,0.0009128,52.39,148449845165337600,69.58893967777,0.0548,26.15372694431,0.0396,7.1752,0.0594,120.8496,23.197,6.047,0.076,-22.395,0.069,258,1.7966,402.58,0.264,5.032e+00,31,,,16,1.080,0,6.00677e+03,1.64880e+02,16.240765,6.59124e+02,6.12930e+01,18.291124,9.14341e+03,14.845125,1.632,3.445999,,,0,,,139380695888775033,1237660761073254436,,581044923,0.029930,0.101003,0.088438,16.240765,0.029930,6.00677e+03,0.086,1.2286,1.1112,0.3817
