angDist,_RAJ2000,_DEJ2000,recno,Seq,Cloud,ID,Av,alpha,Tbol,Lbol,alpha0,Tbol0,Lbol0,AGB?,Core?,F1.25,e_F1.25,F1.65,e_F1.65,F2.17,e_F2.17,F3.6,e_F3.6,F4.5,e_F4.5,F5.8,e_F5.8,F8.0,e_F8.0,F24,e_F24,F70,e_F70,F0.36,e_F0.36,F0.44,e_F0.44,F0.55,e_F0.55,F0.64,e_F0.64,F0.665,e_F0.665,F0.79,e_F0.79,F0.914,e_F0.914,F0.96,e_F0.96,F3.4,e_F3.4,F5.0,e_F5.0,F6.7,e_F6.7,F12,e_F12,F14,e_F14,F22,e_F22,F160,e_F160,F350,e_F350,F450,e_F450,F850,e_F850,F1100,e_F1100,F1200,e_F1200,F1300,e_F1300,SED,SimbadName,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.510811,277.110417,-3.208889,222,222,Aquila,J182826.5-031232,6.1,-0.9,1300.0,0.017,-1.15,1600.0,0.031,N,-,1.3,0.06,3.1,0.11,3.3,0.12,4.2,0.21,3.6,0.18,3.0,0.15,2.9,0.15,7.5,0.74,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0.23,,,12.0,1.2,,,,,,,,,,,,,,,SED,SSTgbs J1828265-031232,277.1104,-3.2089,277.11074175257,-3.20915543754,0.0112413,0.0088810,74.77,4270002506534364416,277.11073337188,0.5575,-3.20917538417,0.6664,0.0185,0.8810,0.0211,4.867,-1.883,0.702,-4.488,0.555,157,3.5661,237.40,2.058,3.121e+00,95,1.2571,0.1409,11,1.210,0,2.00371e+02,1.23152e+00,19.932777,3.81700e+01,7.80125e+00,21.384237,3.20205e+02,18.484324,1.789,2.899914,,,0,,,104142771106889373,,275759025,,0.007220,0.221922,0.023207,19.908606,0.007084,2.04882e+02,0.322,11.0945,9.0637,0.1198
0.824863,277.127917,-2.8525,223,223,Aquila,J182830.7-025109,7.9,-2.15,1700.0,1.6,-2.44,2000.0,4.2,Y,-,160.0,3.1,420.0,16.0,550.0,10.0,370.0,19.0,220.0,11.0,210.0,11.0,130.0,6.3,38.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,82.0,1.1,,,47.0,1.7,,,,,,,,,,,,,,,SED,SSTgbs J1828307-025109,277.1279,-2.8525,277.12809225376,-2.85264785831,0.0026527,0.0017599,55.63,4270083599815498112,277.12807273707,0.1321,-2.85267342361,0.1169,0.5052,0.1500,3.3670,7.233,-4.386,0.147,-5.752,0.128,205,2.1832,2286.18,0.952,8.079e+01,95,1.0476,0.0347,15,1.110,0,8.40417e+03,7.50601e+01,15.876129,4.61154e+01,9.28185e+00,21.178926,1.79024e+04,14.115620,2.136,7.063307,,,0,,,104572771280937209,,278796334,436228316,0.010081,0.218549,0.021936,15.859964,0.009943,8.53023e+03,0.085,2.4045,2.0863,0.3659
1.243627,277.15375,-1.261667,226,226,Aquila,J182836.9-011542,5.9,-1.46,1800.0,0.075,-1.56,2100.0,0.17,N,-,13.0,0.56,25.0,1.4,,,13.0,0.89,8.1,0.47,5.8,0.44,2.9,0.28,17.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828369-011542,277.1537,-1.2617,277.15398986055,-1.26191566004,0.0019377,0.0016733,68.38,4272035095518508416,277.15397136006,0.0938,-1.26195552363,0.0908,0.2704,0.1080,2.5036,9.888,-4.162,0.118,-8.969,0.106,225,-0.7914,435.19,0.630,9.694e+00,95,1.1164,0.0239,17,0.961,0,2.71061e+03,3.19984e+00,17.104700,2.32165e+02,9.27832e+00,19.424050,4.22438e+03,15.683487,1.644,3.740562,,,0,,,106482771539406068,,279201136,444257707,0.003039,0.043480,0.005058,17.079109,0.003026,2.77525e+03,0.058,1.9040,1.7116,0.1003
1.080142,277.155417,-1.259444,227,227,Aquila,J182837.3-011534,8.1,-1.95,1700.0,9.9,-2.41,2000.0,27.0,N,-,980.0,17.0,2600.0,75.0,3500.0,71.0,2100.0,110.0,1400.0,71.0,1200.0,60.0,810.0,40.0,380.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,640.0,8.2,,,450.0,7.1,,,,,,,,,,,,,,,SED,SSTgbs J1828373-011534,277.1554,-1.2594,277.15567603432,-1.25959551648,0.0024509,0.0020606,60.50,4272035198597723648,277.15567775653,0.1158,-1.25961764582,0.1088,0.5668,0.1275,4.4453,4.994,0.387,0.145,-4.979,0.133,231,2.8120,12975.69,1.084,4.865e+02,95,1.0079,0.0293,17,1.134,0,4.20691e+04,2.46168e+02,14.127459,2.09329e+02,1.15619e+01,19.536470,8.58111e+04,12.414037,2.045,7.122434,,,0,,,106482771556388886,,279201138,444257712,0.006925,0.060034,0.021042,14.111294,0.006839,4.27001e+04,-0.014,2.3622,2.1617,0.1478
1.394666,277.160417,-2.429167,228,228,Aquila,J182838.5-022545,5.0,-1.07,1400.0,0.045,-1.23,1700.0,0.076,N,-,5.0,0.12,8.3,0.18,10.0,0.19,11.0,0.54,11.0,0.54,10.0,0.49,10.0,0.5,9.6,0.91,,,,,,,,,,,,,,,,,,,,,,,,,8.4,0.24,,,13.0,1.1,,,,,,,,,,,,,,,SED,SSTgbs J1828385-022545,277.1604,-2.4292,277.16080419033,-2.42918791236,0.0061697,0.0036188,40.40,4270205710027632768,277.16079146816,0.2241,-2.42922868058,0.2160,1.8150,0.2702,6.7177,9.608,-2.860,0.303,-9.173,0.327,191,0.6719,248.42,0.691,1.082e+00,31,,,13,1.033,0,4.94002e+02,1.52425e+01,18.953045,3.57512e+01,6.47010e+00,21.455317,8.62559e+02,17.408424,1.818,4.046892,,,0,,,105082771607555358,,278839279,438248083,0.033614,0.196512,0.111100,18.953045,0.033614,4.94002e+02,0.192,4.8562,5.2515,0.4832
0.263315,277.16125,-1.828611,229,229,Aquila,J182838.7-014943,7.1,-0.91,1100.0,0.023,-1.07,1300.0,0.039,N,-,,,4.0,0.15,5.5,0.2,8.1,0.39,8.1,0.39,7.0,0.33,7.6,0.36,9.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0.23,,,5.3,1.8,,,,,,,,,,,,,,,SED,SSTgbs J1828387-014943,277.1612,-1.8286,277.16131654862,-1.82864142541,0.0081504,0.0056842,64.47,4270454959869120512,277.16132352141,0.3692,-1.82867275904,0.5216,2.4970,0.6720,3.7159,7.222,1.568,0.483,-7.050,0.377,168,-0.2791,193.82,1.247,2.129e+00,95,1.0352,0.1050,11,0.982,0,3.05935e+02,3.23411e+00,19.473295,2.57095e+01,5.98834e+00,21.813310,5.39474e+02,17.917969,1.847,3.895342,,,0,,,105802771612955976,,278842912,,0.011804,0.252909,0.034648,19.447704,0.011544,3.13231e+02,0.241,7.7519,6.2168,0.2754
0.374662,277.1625,-3.403889,230,230,Aquila,J182839.0-032414,16.3,-1.42,1800.0,0.037,-1.73,2400.0,0.43,N,-,4.7,0.96,12.0,0.24,,,8.2,0.54,5.1,0.3,3.1,0.55,1.1,0.35,4.7,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828390-032414,277.1625,-3.4039,277.16255239380,-3.40397897603,0.0089040,0.0052438,49.88,4269978660878381184,277.16255621726,0.4194,-3.40399295615,0.4443,-1.0869,0.5098,-2.1321,3.261,0.859,0.474,-3.146,0.430,199,0.4233,243.30,1.268,2.019e+00,95,0.8170,0.1209,16,1.020,0,2.37988e+02,1.02722e+00,19.745980,2.16670e+01,3.91445e+00,21.999046,4.35158e+02,18.151278,1.920,3.847769,,,0,,,103912771625225624,,,,0.005436,0.196174,0.020298,19.720389,0.005343,2.43664e+02,0.319,7.6009,7.0003,0.4796
0.547608,277.164583,-2.510556,231,231,Aquila,J182839.5-023038,9.2,-2.19,1700.0,3.8,-2.54,2000.0,12.0,Y,-,320.0,6.7,940.0,41.0,1400.0,33.0,910.0,50.0,510.0,26.0,510.0,28.0,310.0,15.0,84.0,7.8,54,14.0,,,,,,,,,,,,,,,,,,,,,,,200.0,2.8,,,110.0,3.0,,,,,,,,,,,,,,,SED,SSTgbs J1828395-023038,277.1646,-2.5106,277.16473494567,-2.51056576099,0.0037477,0.0028047,116.75,4270110606570346112,277.16472024179,0.1853,-2.51058085999,0.1594,0.0246,0.1728,0.1426,4.740,-3.305,0.217,-3.397,0.183,180,6.2208,3586.82,1.184,1.207e+02,95,1.0444,0.0411,14,1.349,0,1.00562e+04,1.47735e+02,15.681283,2.77172e+01,6.65042e+00,21.731668,2.18010e+04,13.901704,2.171,7.829965,,,0,,,104982771646937718,,278838331,438248095,0.016187,0.260524,0.035220,15.665118,0.015955,1.02070e+04,0.013,3.5769,3.0196,-0.2299
1.059331,277.169583,-2.826944,232,232,Aquila,J182840.7-024937,5.2,-1.71,1600.0,0.0062,-2.16,1900.0,0.011,N,-,0.84,0.06,1.6,0.06,1.8,0.09,1.1,0.06,0.77,0.04,0.59,0.13,0.28,0.04,2.6,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828407-024937,277.1696,-2.8269,277.16978090780,-2.82716198163,0.0181725,0.0149743,78.42,4270084110917788032,277.16976456540,0.8501,-2.82716973250,0.8012,0.8697,0.9313,0.9339,4.066,-3.673,1.115,-1.744,0.927,157,0.5581,175.91,0.879,1.647e-01,95,0.7547,0.2239,13,1.030,0,1.28769e+02,1.30037e+00,20.412842,6.26450e+01,2.80951e+01,20.846327,2.24749e+02,18.868652,2.232,1.977675,,,0,,,104602771698417921,,278796500,,0.011305,0.486939,0.033908,20.404413,0.011223,1.29772e+02,0.900,18.0545,15.1164,0.0764
1.407708,277.1725,-4.093056,233,233,Aquila,J182841.4-040535,3.2,-1.02,1600.0,0.017,-1.25,1800.0,0.024,N,-,2.6,0.1,3.9,0.14,4.0,0.17,3.3,0.16,3.0,0.15,2.9,0.14,3.5,0.17,3.2,0.38,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.23,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828414-040535,277.1725,-4.0931,277.17280885322,-4.09329683202,0.0055960,0.0045960,59.64,4257510680053878656,277.17281393943,0.2948,-4.09333766447,0.3012,2.5825,0.3728,6.9280,9.258,1.141,0.332,-9.187,0.298,160,0.3392,204.49,1.061,2.756e+00,95,1.1018,0.0776,13,1.017,0,4.89102e+02,3.40497e+00,18.963870,3.86219e+01,5.49272e+00,21.371458,8.51942e+02,17.421871,1.821,3.949587,,,0,,,103082771727678388,,276888250,430248048,0.008045,0.154436,0.010784,18.938279,0.007880,5.00767e+02,0.207,5.3584,4.8710,0.1703
1.273887,277.172917,-3.697222,234,234,Aquila,J182841.5-034150,12.2,-1.8,1400.0,0.1,-2.33,1900.0,0.39,N,-,4.4,0.12,20.0,0.5,32.0,0.62,25.0,1.2,17.0,0.85,14.0,0.67,11.0,0.53,5.8,0.58,100,24.0,,,,,,,,,,,,,,,,,,,,,,,10.0,0.28,,,7.6,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1828415-034150,277.1729,-3.6972,277.17321345755,-3.69741614805,0.0222231,0.0167864,80.97,4257960281528419072,277.17321580326,0.8545,-3.69743689715,0.7666,-0.7889,0.9181,-0.8592,4.698,0.527,1.379,-4.669,1.049,149,1.9905,193.22,2.514,1.602e+00,95,0.6670,0.2506,13,1.118,0,1.13662e+02,1.33460e+00,20.548325,3.41552e+01,7.08477e+00,21.504902,2.40578e+02,18.794754,2.417,2.710148,,,0,,,103562771731453477,,276899762,,0.013043,0.225230,0.131007,20.527109,0.012802,1.15905e+02,0.979,22.1052,16.9415,0.0878
1.511367,277.179167,-3.5575,238,238,Aquila,J182843.0-033327,13.2,-2.02,1400.0,0.28,-2.23,1900.0,1.2,Y,-,10.0,0.22,49.0,1.1,86.0,1.8,100.0,4.8,70.0,3.4,61.0,2.9,39.0,1.8,10.0,0.98,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.49,,,13.0,1.0,,,,,,,,,,,,,,,SED,SSTgbs J1828430-033327,277.1792,-3.5575,277.17958736263,-3.55751509759,0.0160028,0.0115258,57.65,4257966809878269568,277.17957319447,0.7550,-3.55753700869,0.6801,0.4335,0.7988,0.5427,5.868,-3.182,0.922,-4.930,0.802,206,9.5588,513.15,4.618,1.147e+01,95,1.1684,0.2046,14,1.512,0,1.67831e+02,3.48421e+00,20.125189,2.67165e+01,8.33127e+00,21.771591,3.68242e+02,18.332561,2.353,3.439030,,,0,,,103732771795431354,,276899947,,0.022708,0.338587,0.084104,20.099598,0.022187,1.71833e+02,0.808,14.8596,12.9663,0.2891
1.078160,277.182083,-2.850278,239,239,Aquila,J182843.7-025101,6.1,-1.49,1300.0,0.04,-1.29,1600.0,0.073,N,-,3.4,0.1,5.6,0.16,8.6,0.24,13.0,0.62,13.0,0.64,12.0,0.59,9.3,0.44,1.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,5.5,0.96,,,,,,,,,,,,,,,SED,SSTgbs J1828437-025101,277.1821,-2.8503,277.18237458387,-2.85034787628,0.0024610,0.0019404,58.94,4270083840333980032,277.18236253426,0.1208,-2.85036915634,0.1167,0.0443,0.1345,0.3293,5.501,-2.708,0.144,-4.788,0.128,226,1.3095,279.41,0.462,2.052e+00,31,,,16,1.061,0,1.40444e+03,2.07415e+00,17.818610,1.61326e+02,1.05267e+01,19.819280,1.96765e+03,16.513027,1.516,3.306253,,,0,,,104572771823659991,,278796418,436228447,0.003188,0.070900,0.007935,17.818610,0.003188,1.40444e+03,-0.010,2.3338,2.0916,0.2075
0.990593,277.184167,-4.101111,240,240,Aquila,J182844.2-040604,4.0,-1.08,1500.0,0.017,-1.26,1700.0,0.026,N,-,2.3,0.06,3.7,0.11,4.0,0.13,3.9,0.19,3.6,0.18,3.5,0.17,3.4,0.17,3.5,0.39,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.23,,,4.5,1.0,,,,,,,,,,,,,,,SED,SSTgbs J1828442-040604,277.1842,-4.1011,277.18420018081,-4.10138416710,0.0050578,0.0038971,101.83,4257510473895250560,277.18420801432,0.2447,-4.10142397333,0.2833,1.8983,0.3643,5.2108,9.127,1.758,0.313,-8.956,0.243,174,-1.3090,176.96,0.000,0.000e+00,95,1.1241,0.0666,13,0.928,0,4.48128e+02,1.78772e+00,19.058863,2.56391e+01,7.31560e+00,21.816286,7.75951e+02,17.523310,1.789,4.292976,,,0,,,103072771840808779,,276887710,430248111,0.005133,0.309806,0.017265,19.033272,0.005049,4.58815e+02,0.128,5.0145,3.9528,-0.1052
0.472020,277.18875,-4.040833,241,241,Aquila,J182845.3-040227,6.7,-2.08,1800.0,0.37,-2.4,2000.0,0.85,N,-,44.0,0.84,110.0,2.4,120.0,2.6,74.0,3.7,50.0,2.4,39.0,1.9,28.0,1.3,9.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.4,,,7.4,1.4,,,,,,,,,,,,,,,SED,SSTgbs J1828453-040227,277.1887,-4.0408,277.18887732181,-4.04086557650,0.0020978,0.0017825,87.26,4257558203871878528,277.18885660678,0.1089,-4.04089672694,0.1129,0.2497,0.1397,1.7878,8.411,-4.649,0.130,-7.009,0.110,187,5.7523,975.90,0.815,3.191e+01,95,1.1445,0.0263,15,1.315,0,5.34157e+03,1.68839e+01,16.368195,1.22704e+02,8.81462e+00,20.116398,9.68468e+03,14.782682,1.836,5.333715,,,0,,,103152771888211459,,276888727,430248132,0.004401,0.078046,0.009243,16.342604,0.004339,5.46896e+03,0.029,2.0972,1.7832,0.0156
0.826815,277.189583,-3.996111,242,242,Aquila,J182845.5-035946,7.2,-2.1,1700.0,1.3,-2.37,2000.0,3.2,N,-,140.0,3.1,360.0,15.0,440.0,14.0,290.0,15.0,180.0,9.5,160.0,8.1,100.0,4.9,34.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.2,,,43.0,2.1,,,,,,,,,,,,,,,SED,SSTgbs J1828455-035946,277.1896,-3.9961,277.18963556466,-3.99633460477,0.0022152,0.0019113,76.89,4257564418684561024,277.18962590015,0.1163,-3.99635764609,0.1185,-0.0590,0.1448,-0.4073,5.620,-2.169,0.137,-5.184,0.118,215,9.1786,3258.65,1.046,1.252e+02,95,1.1452,0.0299,16,1.479,0,1.11458e+04,7.25131e+01,15.569592,9.58869e+01,8.27088e+00,20.384144,2.10471e+04,13.939914,1.897,6.444230,,,0,,,103202771896204819,,276888833,431241578,0.007582,0.093694,0.020686,15.553427,0.007485,1.13130e+04,-0.066,2.2006,1.9281,0.0653
0.670902,277.189583,-4.113611,243,243,Aquila,J182845.5-040649,8.4,-2.16,1700.0,4.1,-2.45,2000.0,11.0,Y,-,380.0,8.2,1100.0,37.0,1400.0,48.0,930.0,49.0,590.0,32.0,540.0,26.0,350.0,17.0,90.0,8.4,,,,,,,,,,,,,,,,,,,,,,,,,230.0,3.2,,,110.0,2.9,,,,,,,,,,,,,,,SED,SSTgbs J1828455-040649,277.1896,-4.1136,277.18965587151,-4.11378260350,0.0032298,0.0026953,92.24,4257510375116064384,277.18964214967,0.1686,-4.11379544297,0.1656,-0.0775,0.2030,-0.3816,4.222,-3.079,0.202,-2.889,0.166,202,27.9075,7251.01,1.455,2.903e+02,95,1.1902,0.0436,14,2.699,0,1.15201e+04,2.27210e+02,15.533724,5.30042e+01,6.66501e+00,21.027765,2.52376e+04,13.742777,2.195,7.284988,,,0,,,103062771896443834,,276887702,430248139,0.021590,0.136554,0.063465,15.517559,0.021277,1.16929e+04,0.114,3.2290,2.6962,-0.0142
1.304447,277.192083,-3.255278,244,244,Aquila,J182846.1-031519,4.4,-2.43,1900.0,0.32,-2.62,2000.0,0.57,N,-,55.0,1.2,100.0,2.4,100.0,2.5,57.0,2.7,37.0,1.8,25.0,1.3,15.0,0.78,7.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,6.8,1.4,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828461-031519,277.1921,-3.2553,277.19234834043,-3.25552521727,0.0010524,0.0008554,34.85,4269991069039942144,277.19234817242,0.0438,-3.25552314583,0.0504,0.5841,0.0703,8.3089,0.468,-0.038,0.058,0.466,0.062,195,1.3958,415.16,0.309,1.182e+01,31,,,14,1.071,0,1.28253e+04,8.38905e+00,15.417199,9.76682e+02,1.53182e+01,17.864159,1.95106e+04,14.022221,1.597,3.841938,,,0,,,104092771923493815,,278789093,434236202,0.002845,0.017256,0.004083,15.417199,0.002845,1.28253e+04,-0.002,0.9244,0.9923,0.1921
0.566172,277.193333,-3.911667,246,246,Aquila,J182846.4-035442,4.2,-1.06,1600.0,0.014,-1.28,1800.0,0.022,N,-,1.9,0.09,3.2,0.13,3.4,0.16,3.2,0.21,3.1,0.2,2.3,0.13,2.3,0.12,4.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.28,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828464-035442,277.1933,-3.9117,277.19345259839,-3.91176945328,0.0225387,0.0101168,48.73,4257566140969212672,277.19345404131,0.8001,-3.91180844138,0.8270,3.3695,0.7870,4.2816,8.778,0.324,1.115,-8.772,1.009,163,1.7167,212.87,2.396,2.122e+00,95,1.1105,0.1901,13,1.096,0,,,,,,,5.58651e+02,17.880045,,,,,0,,,103302771934256265,,276898050,,,,0.077447,,,,,18.2080,16.6977,0.6614
1.394078,277.193333,-3.911667,246,246,Aquila,J182846.4-035442,4.2,-1.06,1600.0,0.014,-1.28,1800.0,0.022,N,-,1.9,0.09,3.2,0.13,3.4,0.16,3.2,0.21,3.1,0.2,2.3,0.13,2.3,0.12,4.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.28,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828464-035442,277.1933,-3.9117,277.19345226632,-3.91203551007,0.0144275,0.0091678,64.96,4257566140971385088,277.19344960222,0.6774,-3.91208408019,0.5803,2.4157,0.7020,3.4412,10.945,-0.598,0.856,-10.928,0.639,158,2.9838,221.84,2.536,3.088e+00,95,1.2897,0.1738,12,1.174,0,1.67824e+02,2.17833e+00,20.125235,2.76407e+01,6.42684e+00,21.734670,6.00253e+02,17.802060,3.741,3.932612,,,0,,,103302771934256265,,276898050,,0.014360,0.252464,0.030812,20.099644,0.014037,1.71826e+02,2.130,13.6352,10.3093,0.3386
1.840107,277.193333,-3.911667,246,246,Aquila,J182846.4-035442,4.2,-1.06,1600.0,0.014,-1.28,1800.0,0.022,N,-,1.9,0.09,3.2,0.13,3.4,0.16,3.2,0.21,3.1,0.2,2.3,0.13,2.3,0.12,4.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.28,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828464-035442,277.1933,-3.9117,277.19378924993,-3.91143447094,0.0233115,0.0159255,60.73,4257566140969598464,277.19377765151,0.8961,-3.91146414552,0.8387,0.9463,1.0063,0.9404,7.166,-2.604,1.358,-6.677,1.106,130,2.9965,192.84,3.191,3.028e+00,95,0.6120,0.2437,11,1.193,0,1.32093e+02,1.11009e+00,20.385170,,,,1.87782e+02,19.063763,,,,,0,,,103302771937886704,,,,0.009531,,0.064970,20.385170,0.009531,1.32093e+02,,21.7748,17.9695,0.3159
1.598398,277.19375,-2.233333,247,247,Aquila,J182846.5-021400,9.0,-2.2,1700.0,2.4,-2.5,2000.0,7.0,Y,-,200.0,3.8,630.0,14.0,810.0,22.0,560.0,29.0,340.0,18.0,310.0,15.0,190.0,9.5,51.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.6,,,66.0,1.9,,,,,,,,,,,,,,,SED,SSTgbs J1828465-021400,277.1937,-2.2333,277.19416749053,-2.23348499288,0.0030000,0.0022289,63.49,4270400534043459840,277.19415212394,0.1386,-2.23351522184,0.1299,-0.1883,0.1522,-1.2369,7.629,-3.455,0.177,-6.802,0.147,228,4.4057,3604.77,1.248,1.404e+02,95,1.0014,0.0361,17,1.215,0,8.67842e+03,6.03264e+01,15.841266,5.09917e+01,6.88118e+00,21.069794,1.75052e+04,14.139977,2.023,6.929817,,,0,,,105322771941490223,,278840497,439250442,0.008035,0.146544,0.018871,15.825101,0.007930,8.80860e+03,-0.008,2.8630,2.4023,0.2341
1.550533,277.19875,-1.637222,249,249,Aquila,J182847.7-013814,12.4,0.63,560.0,0.011,0.33,1600.0,0.029,N,-,0.69,0.05,0.73,0.06,0.55,0.09,0.54,0.04,0.46,0.03,0.35,0.07,0.3,0.04,31.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828477-013814,277.1987,-1.6372,277.19913615129,-1.63741308787,0.0127667,0.0057003,50.63,4270506082862712576,277.19914138238,0.5208,-1.63740078890,0.6056,2.3249,0.6678,3.4816,3.007,1.177,0.638,2.767,0.557,164,0.8187,187.49,0.927,9.169e-01,95,1.2576,0.1064,12,1.044,0,3.01795e+02,1.42450e+00,19.488087,2.90536e+01,2.89534e+00,21.680542,4.49090e+02,18.117064,1.584,3.563479,,,0,,,106032771990555517,,279195395,442247595,0.005819,0.108235,0.022691,19.462496,0.005714,3.08993e+02,0.022,10.5115,9.2191,0.6603
1.071324,277.214583,-1.301667,252,252,Aquila,J182851.5-011806,8.1,-1.92,1700.0,0.15,-2.35,2000.0,0.4,N,-,14.0,0.33,40.0,0.92,51.0,1.0,33.0,1.6,21.0,1.0,18.0,0.84,14.0,0.64,6.2,0.61,,,,,,,,,,,,,,,,,,,,,,,,,9.7,0.26,,,4.8,1.3,,,,,,,,,,,,,,,SED,SSTgbs J1828515-011806,277.2146,-1.3017,277.21488008028,-1.30168567457,0.0038107,0.0032523,57.14,4272033888628953984,277.21486710389,0.1969,-1.30170439184,0.1839,-0.1005,0.2136,-0.4705,5.124,-2.919,0.227,-4.211,0.212,212,6.6050,507.85,1.401,1.294e+01,95,1.1483,0.0528,16,1.341,0,1.01976e+03,6.20832e+00,18.166117,3.55269e+01,7.73813e+00,21.462149,2.02001e+03,16.484512,2.016,4.977636,,,0,,,106432772149168470,,,444257845,0.007161,0.236501,0.020483,18.140526,0.007019,1.04409e+03,0.259,3.6552,3.4261,0.1435
1.361357,277.217083,-2.1275,253,253,Aquila,J182852.1-020739,3.4,-2.28,1900.0,0.072,-2.44,2000.0,0.11,N,-,14.0,0.29,24.0,0.54,21.0,0.51,12.0,0.58,8.2,0.4,5.7,0.27,4.0,0.2,1.4,0.23,,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.29,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828521-020739,277.2171,-2.1275,277.21746059458,-2.12752489769,0.0011320,0.0008975,88.14,4270408260687233152,277.21746364071,0.0506,-2.12755653122,0.0475,2.1405,0.0584,36.6369,7.150,0.685,0.071,-7.118,0.055,210,-0.5330,219.17,0.106,5.345e-01,31,,,16,0.972,0,4.90173e+03,7.57811e+00,16.461493,5.87390e+02,9.13276e+00,18.416225,6.84405e+03,15.159613,1.516,3.256613,,,0,,,105442772174487397,,278842035,440245506,0.003226,0.017110,0.006942,16.461493,0.003226,4.90173e+03,-0.003,1.1318,0.8978,0.0152
1.243101,277.2175,-2.305833,254,254,Aquila,J182852.2-021821,2.0,-1.76,2000.0,0.011,-1.81,2100.0,0.015,N,-,3.1,0.15,3.6,0.17,,,1.8,0.09,1.2,0.06,0.81,0.05,0.45,0.05,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SED,SSTgbs J1828522-021821,277.2175,-2.3058,277.21782980200,-2.30593616382,0.0019002,0.0012608,51.73,4270211585542830848,277.21782747188,0.0855,-2.30596076198,0.0823,0.2041,0.0959,2.1291,5.559,-0.524,0.105,-5.535,0.095,246,0.6774,272.85,0.185,5.456e-01,31,,,17,1.030,0,1.76437e+03,2.29787e+00,17.570892,2.88053e+02,6.53982e+00,19.189861,2.33638e+03,16.326538,1.487,2.863323,,,0,,,105232772177253292,,278840268,439250510,0.003097,0.024807,0.005827,17.570892,0.003097,1.76437e+03,0.027,1.6839,1.5378,0.3796
